2015/07/17 13:58:00,10,0,0,0,0,0000
,2
2015/07/17 13:58:10,10,0,0,0,0,0000
,3
2015/07/17 13:58:20,10,0,0,0,0,0000
,2
2015/07/17 13:58:30,10,0,0,0,0,0000
,0
2015/07/17 13:58:40,10,0,0,0,0,0000
,0
2015/07/17 13:58:50,10,0,0,0,0,0000
,0
2015/07/17 13:59:00,10,0,0,0,0,0000
,0
2015/07/17 13:59:10,10,0,0,0,0,0000
,0
2015/07/17 13:59:20,10,0,0,0,0,0000
,0
2015/07/17 13:59:30,10,0,0,0,0,0000
,0
2015/07/17 13:59:40,10,0,0,0,0,0000
,0
2015/07/17 13:59:50,10,0,0,0,0,0000
,0
2015/07/17 14:00:00,10,0,0,0,0,0000
,1
2015/07/17 14:00:10,10,0,0,0,0,0000
,0
2015/07/17 14:00:20,10,0,0,0,0,0000
,0
